Graph,Node Index,Operator,Tensor Shapes,Estimated FLOPs
diffusion_step_fp16.onnx,299,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,302,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,304,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,306,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,309,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,312,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,315,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,318,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,321,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,324,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,327,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,330,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,333,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,336,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,339,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,342,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,345,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,348,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,351,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,354,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,357,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,360,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,363,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,366,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,369,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,372,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,375,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,378,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,381,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,384,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,387,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,390,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,393,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,396,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,399,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,402,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,405,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,408,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,411,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,414,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,417,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,420,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,423,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,426,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,429,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,432,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,435,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,438,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,441,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,444,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,447,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,458,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,462,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,465,Einsum,"inputs=[1, 22, 16, 128], [22, 88] -> outputs=[1, 88, 16, 128]",7929856
diffusion_step_fp16.onnx,467,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,470,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
diffusion_step_fp16.onnx,472,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
diffusion_step_fp16.onnx,474,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,476,Einsum,"inputs=[11, 32, 4, 32], [11, 128, 4, 32] -> outputs=[11, 4, 32, 128]",11534336
diffusion_step_fp16.onnx,481,Softmax,"inputs=[11, 4, 32, 128] -> outputs=[11, 4, 32, 128]",901120
diffusion_step_fp16.onnx,483,Einsum,"inputs=[11, 4, 32, 128], [11, 128, 4, 32] -> outputs=[11, 32, 4, 32]",11534336
diffusion_step_fp16.onnx,486,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,497,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,501,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,503,MatMul,"inputs=[11, 32, 128], [128, 512] -> outputs=[11, 32, 512]",46137344
diffusion_step_fp16.onnx,508,MatMul,"inputs=[11, 32, 128], [128, 256] -> outputs=[11, 32, 256]",23068672
diffusion_step_fp16.onnx,510,MatMul,"inputs=[11, 32, 256], [256, 128] -> outputs=[11, 32, 128]",23068672
diffusion_step_fp16.onnx,521,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,525,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,528,Einsum,"inputs=[1, 22, 16, 128], [22, 88] -> outputs=[1, 88, 16, 128]",7929856
diffusion_step_fp16.onnx,530,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,533,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
diffusion_step_fp16.onnx,535,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
diffusion_step_fp16.onnx,537,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,539,Einsum,"inputs=[11, 32, 4, 32], [11, 128, 4, 32] -> outputs=[11, 4, 32, 128]",11534336
diffusion_step_fp16.onnx,544,Softmax,"inputs=[11, 4, 32, 128] -> outputs=[11, 4, 32, 128]",901120
diffusion_step_fp16.onnx,546,Einsum,"inputs=[11, 4, 32, 128], [11, 128, 4, 32] -> outputs=[11, 32, 4, 32]",11534336
diffusion_step_fp16.onnx,549,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,560,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,564,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,566,MatMul,"inputs=[11, 32, 128], [128, 512] -> outputs=[11, 32, 512]",46137344
diffusion_step_fp16.onnx,571,MatMul,"inputs=[11, 32, 128], [128, 256] -> outputs=[11, 32, 256]",23068672
diffusion_step_fp16.onnx,573,MatMul,"inputs=[11, 32, 256], [256, 128] -> outputs=[11, 32, 128]",23068672
diffusion_step_fp16.onnx,584,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,588,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,591,Einsum,"inputs=[1, 22, 16, 128], [22, 88] -> outputs=[1, 88, 16, 128]",7929856
diffusion_step_fp16.onnx,593,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,596,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
diffusion_step_fp16.onnx,598,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
diffusion_step_fp16.onnx,600,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,602,Einsum,"inputs=[11, 32, 4, 32], [11, 128, 4, 32] -> outputs=[11, 4, 32, 128]",11534336
diffusion_step_fp16.onnx,607,Softmax,"inputs=[11, 4, 32, 128] -> outputs=[11, 4, 32, 128]",901120
diffusion_step_fp16.onnx,609,Einsum,"inputs=[11, 4, 32, 128], [11, 128, 4, 32] -> outputs=[11, 32, 4, 32]",11534336
diffusion_step_fp16.onnx,612,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,623,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,627,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
diffusion_step_fp16.onnx,629,MatMul,"inputs=[11, 32, 128], [128, 512] -> outputs=[11, 32, 512]",46137344
diffusion_step_fp16.onnx,634,MatMul,"inputs=[11, 32, 128], [128, 256] -> outputs=[11, 32, 256]",23068672
diffusion_step_fp16.onnx,636,MatMul,"inputs=[11, 32, 256], [256, 128] -> outputs=[11, 32, 128]",23068672
diffusion_step_fp16.onnx,640,MatMul,"inputs=[1, 352, 128], [128, 768] -> outputs=[1, 352, 768]",69206016
diffusion_step_fp16.onnx,642,MatMul,"inputs=[1, 46, 352], [1, 352, 768] -> outputs=[1, 46, 768]",24870912
diffusion_step_fp16.onnx,648,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,658,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,662,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,664,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,667,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,669,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,671,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,673,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,678,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,680,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,683,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,694,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,698,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,700,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,705,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,707,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,718,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,722,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,724,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,727,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,729,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,731,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,733,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,738,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,740,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,743,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,754,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,758,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,760,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,765,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,767,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,778,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,782,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,784,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,787,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,789,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,791,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,793,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,798,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,800,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,803,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,814,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,818,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,820,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,825,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,827,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,838,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,842,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,844,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,847,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,849,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,851,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,853,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,858,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,860,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,863,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,874,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,878,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,880,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,885,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,887,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,898,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,902,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,904,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,907,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,909,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,911,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,913,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,918,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,920,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,923,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,934,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,938,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,940,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,945,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,947,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,958,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,962,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,964,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,967,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,969,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,971,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,973,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,978,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,980,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,983,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,994,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,998,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1000,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1005,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1007,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1018,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1022,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1024,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1027,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1029,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1031,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1033,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1038,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1040,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1043,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1054,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1058,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1060,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1065,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1067,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1078,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1082,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1084,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1087,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1089,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1091,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1093,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1098,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1100,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1103,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1114,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1118,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
