Graph,Node Index,Operator,Tensor Shapes,Estimated FLOPs
trunk_fp16.onnx,8,MatMul,"inputs=[1, 352, 388], [388, 128] -> outputs=[1, 352, 128]",34963456
trunk_fp16.onnx,12,Einsum,"inputs=[1, 22, 16, 3], [22, 88] -> outputs=[1, 88, 16, 3]",185856
trunk_fp16.onnx,23,Einsum,"inputs=[1, 22, 16, 1], [22, 88] -> outputs=[1, 88, 16, 1]",61952
trunk_fp16.onnx,30,Einsum,"inputs=[1, 22, 16, 1], [22, 88] -> outputs=[1, 88, 16, 1]",61952
trunk_fp16.onnx,38,MatMul,"inputs=[1, 11, 32, 128, 3], [3, 16] -> outputs=[1, 11, 32, 128, 16]",4325376
trunk_fp16.onnx,40,MatMul,"inputs=[1, 11, 32, 128, 1], [1, 16] -> outputs=[1, 11, 32, 128, 16]",1441792
trunk_fp16.onnx,43,MatMul,"inputs=[1, 11, 32, 128, 1], [1, 16] -> outputs=[1, 11, 32, 128, 16]",1441792
trunk_fp16.onnx,48,MatMul,"inputs=[1, 11, 32, 1, 128], [128, 16] -> outputs=[1, 11, 32, 1, 16]",1441792
trunk_fp16.onnx,51,Einsum,"inputs=[1, 22, 16, 128], [22, 88] -> outputs=[1, 88, 16, 128]",7929856
trunk_fp16.onnx,54,MatMul,"inputs=[1, 11, 1, 128, 128], [128, 16] -> outputs=[1, 11, 1, 128, 16]",5767168
trunk_fp16.onnx,57,MatMul,"inputs=[1, 11, 32, 128, 16], [16, 16] -> outputs=[1, 11, 32, 128, 16]",23068672
trunk_fp16.onnx,59,MatMul,"inputs=[1, 11, 32, 128, 16], [16, 16] -> outputs=[1, 11, 32, 128, 16]",23068672
trunk_fp16.onnx,61,MatMul,"inputs=[1, 11, 32, 128, 16], [16, 16] -> outputs=[1, 11, 32, 128, 16]",23068672
trunk_fp16.onnx,73,Einsum,"inputs=[1, 22, 16, 1], [22, 88] -> outputs=[1, 88, 16, 1]",61952
trunk_fp16.onnx,79,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,82,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,85,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,88,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,91,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,94,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,105,MatMul,"inputs=[1, 46, 33], [33, 384] -> outputs=[1, 46, 384]",1165824
trunk_fp16.onnx,107,MatMul,"inputs=[1, 46, 34], [34, 384] -> outputs=[1, 46, 384]",1201152
trunk_fp16.onnx,112,MatMul,"inputs=[1, 46, 1], [1, 384] -> outputs=[1, 46, 384]",35328
trunk_fp16.onnx,156,MatMul,"inputs=[1, 46, 46, 139], [139, 128] -> outputs=[1, 46, 46, 128]",75295744
trunk_fp16.onnx,157,MatMul,"inputs=[1, 46, 46, 1], [1, 128] -> outputs=[1, 46, 46, 128]",541696
trunk_fp16.onnx,170,MatMul,"inputs=[1, 46, 46, 132], [132, 128] -> outputs=[1, 46, 46, 128]",71503872
trunk_fp16.onnx,213,MatMul,"inputs=[1, 1, 46, 5], [1, 1, 5, 46] -> outputs=[1, 1, 46, 46]",21160
trunk_fp16.onnx,230,MatMul,"inputs=[1, 1, 1, 46, 3, 3], [1, 1, 46, 46, 3, 1] -> outputs=[1, 1, 46, 46, 3, 1]",1752048
trunk_fp16.onnx,247,MatMul,"inputs=[1, 1, 46, 46, 109], [109, 64] -> outputs=[1, 1, 46, 46, 64]",29522432
trunk_fp16.onnx,300,MatMul,"inputs=[1, 1, 46, 36], [36, 64] -> outputs=[1, 1, 46, 64]",211968
trunk_fp16.onnx,1152,MatMul,"inputs=[1, 352, 388], [388, 128] -> outputs=[1, 352, 128]",34963456
trunk_fp16.onnx,1154,Einsum,"inputs=[1, 22, 16, 3], [22, 88] -> outputs=[1, 88, 16, 3]",185856
trunk_fp16.onnx,1161,Einsum,"inputs=[1, 22, 16, 1], [22, 88] -> outputs=[1, 88, 16, 1]",61952
trunk_fp16.onnx,1164,Einsum,"inputs=[1, 22, 16, 1], [22, 88] -> outputs=[1, 88, 16, 1]",61952
trunk_fp16.onnx,1172,MatMul,"inputs=[1, 11, 32, 128, 3], [3, 16] -> outputs=[1, 11, 32, 128, 16]",4325376
trunk_fp16.onnx,1174,MatMul,"inputs=[1, 11, 32, 128, 1], [1, 16] -> outputs=[1, 11, 32, 128, 16]",1441792
trunk_fp16.onnx,1177,MatMul,"inputs=[1, 11, 32, 128, 1], [1, 16] -> outputs=[1, 11, 32, 128, 16]",1441792
trunk_fp16.onnx,1182,Einsum,"inputs=[1, 22, 16, 46], [22, 88] -> outputs=[1, 88, 16, 46]",2849792
trunk_fp16.onnx,1189,MatMul,"inputs=[1, 11, 32, 128, 16], [16, 12] -> outputs=[1, 11, 32, 128, 12]",17301504
trunk_fp16.onnx,1216,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1220,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1223,Einsum,"inputs=[1, 22, 16, 128], [22, 88] -> outputs=[1, 88, 16, 128]",7929856
trunk_fp16.onnx,1225,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1228,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
trunk_fp16.onnx,1230,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
trunk_fp16.onnx,1232,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1234,Einsum,"inputs=[11, 32, 4, 32], [11, 128, 4, 32] -> outputs=[11, 4, 32, 128]",11534336
trunk_fp16.onnx,1239,Softmax,"inputs=[11, 4, 32, 128] -> outputs=[11, 4, 32, 128]",901120
trunk_fp16.onnx,1241,Einsum,"inputs=[11, 4, 32, 128], [11, 128, 4, 32] -> outputs=[11, 32, 4, 32]",11534336
trunk_fp16.onnx,1244,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1255,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1259,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1261,MatMul,"inputs=[11, 32, 128], [128, 512] -> outputs=[11, 32, 512]",46137344
trunk_fp16.onnx,1266,MatMul,"inputs=[11, 32, 128], [128, 256] -> outputs=[11, 32, 256]",23068672
trunk_fp16.onnx,1268,MatMul,"inputs=[11, 32, 256], [256, 128] -> outputs=[11, 32, 128]",23068672
trunk_fp16.onnx,1279,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1283,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1286,Einsum,"inputs=[1, 22, 16, 128], [22, 88] -> outputs=[1, 88, 16, 128]",7929856
trunk_fp16.onnx,1288,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1291,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
trunk_fp16.onnx,1293,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
trunk_fp16.onnx,1295,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1297,Einsum,"inputs=[11, 32, 4, 32], [11, 128, 4, 32] -> outputs=[11, 4, 32, 128]",11534336
trunk_fp16.onnx,1302,Softmax,"inputs=[11, 4, 32, 128] -> outputs=[11, 4, 32, 128]",901120
trunk_fp16.onnx,1304,Einsum,"inputs=[11, 4, 32, 128], [11, 128, 4, 32] -> outputs=[11, 32, 4, 32]",11534336
trunk_fp16.onnx,1307,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1318,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1322,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1324,MatMul,"inputs=[11, 32, 128], [128, 512] -> outputs=[11, 32, 512]",46137344
trunk_fp16.onnx,1329,MatMul,"inputs=[11, 32, 128], [128, 256] -> outputs=[11, 32, 256]",23068672
trunk_fp16.onnx,1331,MatMul,"inputs=[11, 32, 256], [256, 128] -> outputs=[11, 32, 128]",23068672
trunk_fp16.onnx,1342,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1346,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1349,Einsum,"inputs=[1, 22, 16, 128], [22, 88] -> outputs=[1, 88, 16, 128]",7929856
trunk_fp16.onnx,1351,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1354,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
trunk_fp16.onnx,1356,MatMul,"inputs=[11, 128, 128], [128, 128] -> outputs=[11, 128, 128]",46137344
trunk_fp16.onnx,1358,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1360,Einsum,"inputs=[11, 32, 4, 32], [11, 128, 4, 32] -> outputs=[11, 4, 32, 128]",11534336
trunk_fp16.onnx,1365,Softmax,"inputs=[11, 4, 32, 128] -> outputs=[11, 4, 32, 128]",901120
trunk_fp16.onnx,1367,Einsum,"inputs=[11, 4, 32, 128], [11, 128, 4, 32] -> outputs=[11, 32, 4, 32]",11534336
trunk_fp16.onnx,1370,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1381,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1385,MatMul,"inputs=[11, 32, 128], [128, 128] -> outputs=[11, 32, 128]",11534336
trunk_fp16.onnx,1387,MatMul,"inputs=[11, 32, 128], [128, 512] -> outputs=[11, 32, 512]",46137344
trunk_fp16.onnx,1392,MatMul,"inputs=[11, 32, 128], [128, 256] -> outputs=[11, 32, 256]",23068672
trunk_fp16.onnx,1394,MatMul,"inputs=[11, 32, 256], [256, 128] -> outputs=[11, 32, 128]",23068672
trunk_fp16.onnx,1398,MatMul,"inputs=[1, 352, 128], [128, 384] -> outputs=[1, 352, 384]",34603008
trunk_fp16.onnx,1400,MatMul,"inputs=[1, 46, 352], [1, 352, 384] -> outputs=[1, 46, 384]",12435456
trunk_fp16.onnx,1407,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,1408,MatMul,"inputs=[1, 46, 384], [384, 128] -> outputs=[1, 46, 128]",4521984
trunk_fp16.onnx,1410,MatMul,"inputs=[1, 46, 384], [384, 128] -> outputs=[1, 46, 128]",4521984
trunk_fp16.onnx,1417,MatMul,"inputs=[1, 46, 384], [384, 64] -> outputs=[1, 46, 64]",2260992
trunk_fp16.onnx,1425,MatMul,"inputs=[1, 46, 384], [384, 384] -> outputs=[1, 46, 384]",13565952
trunk_fp16.onnx,1432,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,1440,MatMul,"inputs=[1, 1, 46, 46, 128], [128, 64] -> outputs=[1, 1, 46, 46, 64]",34668544
trunk_fp16.onnx,1448,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1449,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1454,Einsum,"inputs=[1, 46, 46, 64], [1, 46, 46, 64] -> outputs=[1, 46, 46, 64]",12459008
trunk_fp16.onnx,1455,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1462,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1471,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1472,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1477,Einsum,"inputs=[1, 46, 46, 64], [1, 46, 46, 64] -> outputs=[1, 46, 46, 64]",12459008
trunk_fp16.onnx,1478,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1485,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1494,MatMul,"inputs=[1, 46, 46, 64], [64, 4] -> outputs=[1, 46, 46, 4]",1083392
trunk_fp16.onnx,1499,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1500,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1501,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1511,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,1514,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1518,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,1520,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,1524,MatMul,"inputs=[46, 46, 128], [128, 64] -> outputs=[46, 46, 64]",34668544
trunk_fp16.onnx,1534,MatMul,"inputs=[1, 46, 46, 64], [64, 4] -> outputs=[1, 46, 46, 4]",1083392
trunk_fp16.onnx,1539,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1540,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1541,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1551,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,1554,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1558,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,1560,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,1564,MatMul,"inputs=[46, 46, 128], [128, 64] -> outputs=[46, 46, 64]",34668544
trunk_fp16.onnx,1574,MatMul,"inputs=[1, 46, 46, 64], [64, 256] -> outputs=[1, 46, 46, 256]",69337088
trunk_fp16.onnx,1577,MatMul,"inputs=[1, 46, 46, 64], [64, 256] -> outputs=[1, 46, 46, 256]",69337088
trunk_fp16.onnx,1579,MatMul,"inputs=[1, 46, 46, 256], [256, 64] -> outputs=[1, 46, 46, 64]",69337088
trunk_fp16.onnx,1586,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1587,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1592,Einsum,"inputs=[1, 46, 46, 64], [1, 46, 46, 64] -> outputs=[1, 46, 46, 64]",12459008
trunk_fp16.onnx,1593,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1600,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1609,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1610,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1615,Einsum,"inputs=[1, 46, 46, 64], [1, 46, 46, 64] -> outputs=[1, 46, 46, 64]",12459008
trunk_fp16.onnx,1616,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1623,MatMul,"inputs=[1, 46, 46, 64], [64, 64] -> outputs=[1, 46, 46, 64]",17334272
trunk_fp16.onnx,1632,MatMul,"inputs=[1, 46, 46, 64], [64, 4] -> outputs=[1, 46, 46, 4]",1083392
trunk_fp16.onnx,1637,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1638,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1639,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1649,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,1652,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1656,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,1658,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,1662,MatMul,"inputs=[46, 46, 128], [128, 64] -> outputs=[46, 46, 64]",34668544
trunk_fp16.onnx,1672,MatMul,"inputs=[1, 46, 46, 64], [64, 4] -> outputs=[1, 46, 46, 4]",1083392
trunk_fp16.onnx,1677,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1678,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1679,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1689,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,1692,MatMul,"inputs=[46, 46, 64], [64, 128] -> outputs=[46, 46, 128]",34668544
trunk_fp16.onnx,1696,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,1698,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,1702,MatMul,"inputs=[46, 46, 128], [128, 64] -> outputs=[46, 46, 64]",34668544
trunk_fp16.onnx,1712,MatMul,"inputs=[1, 46, 46, 64], [64, 256] -> outputs=[1, 46, 46, 256]",69337088
trunk_fp16.onnx,1715,MatMul,"inputs=[1, 46, 46, 64], [64, 256] -> outputs=[1, 46, 46, 256]",69337088
trunk_fp16.onnx,1717,MatMul,"inputs=[1, 46, 46, 256], [256, 64] -> outputs=[1, 46, 46, 64]",69337088
trunk_fp16.onnx,1730,MatMul,"inputs=[1, 46, 46, 64], [64, 128] -> outputs=[1, 46, 46, 128]",34668544
trunk_fp16.onnx,1737,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1740,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1747,MatMul,"inputs=[1, 46, 46, 128], [128, 8] -> outputs=[1, 46, 46, 8]",4333568
trunk_fp16.onnx,1751,Softmax,"inputs=[1, 8, 46, 46] -> outputs=[1, 8, 46, 46]",84640
trunk_fp16.onnx,1753,Einsum,"inputs=[1, 8, 46, 46], [1, 8, 1, 46, 32] -> outputs=[1, 8, 1, 46, 32]",1083392
trunk_fp16.onnx,1757,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,1765,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1768,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1770,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,1777,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,1779,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,1781,Einsum,"inputs=[1, 1, 46, 32], [1, 1, 46, 32] -> outputs=[1, 46, 46, 32, 32]",4333568
trunk_fp16.onnx,1784,MatMul,"inputs=[1, 46, 46, 1024], [1024, 128] -> outputs=[1, 46, 46, 128]",554696704
trunk_fp16.onnx,1792,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,1793,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,1798,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,1799,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,1806,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,1815,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,1816,MatMul,"inputs=[1, 46, 46, 128], [128, 256] -> outputs=[1, 46, 46, 256]",138674176
trunk_fp16.onnx,1821,Einsum,"inputs=[1, 46, 46, 128], [1, 46, 46, 128] -> outputs=[1, 46, 46, 128]",24918016
trunk_fp16.onnx,1822,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,1829,MatMul,"inputs=[1, 46, 46, 128], [128, 128] -> outputs=[1, 46, 46, 128]",69337088
trunk_fp16.onnx,1838,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,1843,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1844,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1845,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1855,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,1858,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1862,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,1864,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,1868,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1878,MatMul,"inputs=[1, 46, 46, 128], [128, 4] -> outputs=[1, 46, 46, 4]",2166784
trunk_fp16.onnx,1883,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1884,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1885,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1895,MatMul,"inputs=[46, 4, 46, 32], [46, 4, 32, 46] -> outputs=[46, 4, 46, 46]",4584914944
trunk_fp16.onnx,1898,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1902,Softmax,"inputs=[46, 4, 46, 46] -> outputs=[46, 4, 46, 46]",1946720
trunk_fp16.onnx,1904,MatMul,"inputs=[46, 4, 46, 46], [46, 4, 46, 32] -> outputs=[46, 4, 46, 32]",4584914944
trunk_fp16.onnx,1908,MatMul,"inputs=[46, 46, 128], [128, 128] -> outputs=[46, 46, 128]",69337088
trunk_fp16.onnx,1918,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,1921,MatMul,"inputs=[1, 46, 46, 128], [128, 512] -> outputs=[1, 46, 46, 512]",277348352
trunk_fp16.onnx,1923,MatMul,"inputs=[1, 46, 46, 512], [512, 128] -> outputs=[1, 46, 46, 128]",277348352
trunk_fp16.onnx,1930,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1933,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1940,MatMul,"inputs=[1, 46, 46, 128], [128, 8] -> outputs=[1, 46, 46, 8]",4333568
trunk_fp16.onnx,1944,Softmax,"inputs=[1, 8, 46, 46] -> outputs=[1, 8, 46, 46]",84640
trunk_fp16.onnx,1946,Einsum,"inputs=[1, 8, 46, 46], [1, 8, 1, 46, 32] -> outputs=[1, 8, 1, 46, 32]",1083392
trunk_fp16.onnx,1950,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,1958,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1961,MatMul,"inputs=[1, 1, 46, 64], [64, 256] -> outputs=[1, 1, 46, 256]",1507328
trunk_fp16.onnx,1963,MatMul,"inputs=[1, 1, 46, 256], [256, 64] -> outputs=[1, 1, 46, 64]",1507328
trunk_fp16.onnx,1970,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,1972,MatMul,"inputs=[1, 1, 46, 64], [64, 32] -> outputs=[1, 1, 46, 32]",188416
trunk_fp16.onnx,1974,Einsum,"inputs=[1, 1, 46, 32], [1, 1, 46, 32] -> outputs=[1, 46, 46, 32, 32]",4333568
trunk_fp16.onnx,1977,MatMul,"inputs=[1, 46, 46, 1024], [1024, 128] -> outputs=[1, 46, 46, 128]",554696704
